Tanggal,Tweet,Username,Likes,Replies,Retweets,Sentiment
2022-04-18 01:56:58+00:00,semangat bri karna c bri nya ramahfriendly telaten memandu nasabah bank tersebar indonesia membantu keseharian transaksi keluarga rojakarta1 c bri csbri pelayanan terbaik httpstcopdap8zbnyv,rayhen23,0,0,0,netral
2022-04-18 00:43:35+00:00,pelayanan nya ramah ya c bri donk bankbri_id rosurabaya bobangkalan,poer_arbian,0,0,0,netral
2022-04-18 00:38:42+00:00,pelayanan bankbri_id bagus sekaliapalagi pelayanan c bri memuaskan rosurabaya bomulyosari,amuina0704,0,0,0,netral
2022-04-18 00:31:40+00:00,bankbri_id buka rekening ngabuburit puasa dateng aja c bri pelayanan ramah cepat petugas nya cakepcakep lho rosurabaya bokaliasin,addityalukman,0,0,0,netral
2022-04-18 00:24:35+00:00,c bri pelayanan memuaskan terbaik pokoknya rosurabaya bomojokerto bankbri,Zacky_Excelaz,0,0,0,netral
2022-04-18 00:20:49+00:00,bankbri_id pelayanan c ramah rosurabaya bomulyosari,AprilyaRidha,1,0,0,netral
2022-04-18 00:14:35+00:00,salut kesigapan pelayanan c bankbri_id rosurabaya,AsnafulFanani,0,0,0,netral
2022-04-18 00:09:05+00:00,ngga rugi buka rekening bankbri_id pelayanan csnya ramah ramah rosurabaya,AsnafulFanani,0,0,0,netral
2022-04-18 00:00:48+00:00,pelayanan c bankbri_id terbaik pelayanan ramah mudah dipahami nasabah rosurabaya brijombang,adhitya_1108,0,0,0,netral
2022-04-17 23:57:04+00:00,pa kemarin bankbri_id daftar brimo c bri keren membantu pelayanan nasabah terima kasih bankbri_id rosurabaya bomulyosari,Aminunsahid,0,0,0,netral
2022-04-17 23:49:33+00:00,bankbri_id ramah pelayanan tanggap penanganan c bri melayani setulus hati rosurabaya,auliaandika19,0,0,0,netral
2022-04-17 23:40:16+00:00,pelayanan cepat ramah senyum yaaa c brithanks yaa bankbri_id rosurabaya bosidoarjo,mimozmimoz,0,0,0,netral
2022-04-17 23:34:43+00:00,c bank bri ramah pelayanan capat terimakasihrosurabaya,AvanzaXenia2,0,0,0,netral
2022-04-17 23:02:03+00:00,c bri pegawai bank melayani beragam nasabah kebutuhan nasabah kondisi pandemi covid19 kebijakan pembatasan aktivitas fisik c bri mencari pelayanan terbaik rosurabaya smartservice guestmanajer,___titus21___,7,0,0,netral
2022-04-17 22:51:01+00:00,selamat pagi sobat buka rekening bank bri pelayanan ramah amp c cantikcantikrosurabaya,KhoiriBaharudin,2,0,0,netral
2022-04-17 22:31:22+00:00,pelayanan c bri nagihh yaaa kek pengen bank saking asikknya race3semarang,ameljamaluddin,1,0,0,netral
2022-04-17 20:55:26+00:00,ayo buruan buka rekening bank bri pelayanan sangan sopan cepat sifat 3 s senyum sapa salam c bri rosurabaya bopamekasan,FerdyJazmico,0,0,0,netral
2022-04-17 15:55:56+00:00,bankbri_id pergi berladang lembah rumah nasabah kepercayaan bank meningkat puluh jam siaga pelayanan prima berubah bri menjaga kepercayaan nasabah pusatbantuanbrimo,harihafidz86,0,0,0,netral
2022-04-17 14:43:59+00:00,idesnape sobat bri informasikan jam operasional kantor bri ramadhan 1443 h 1 pelayanan ka 07451415 wib 2 pelayanan nasabah 07451515 wib 1,BANKBRI_ID,1,0,0,netral
2022-04-17 13:06:18+00:00,bankbri_id jalan jalan gunung bromo lupa membeli roti bri pusatbantuanbrimo disitulah pelayanan sepenuh hati,Hanya_Dea,0,0,0,netral
2022-04-17 09:09:59+00:00,bankbri_id makan bubur pakai sendok makannya pendopo pelayanan pelosok pusatbantuanbrimo mantap pusatbantuanbrimo,notinearthanymr,0,0,0,netral
2022-04-17 05:11:35+00:00,bankbri_id puluh jam siaga pelayanan prima berubah pusatbantuanbrimo menjaga kepercayaan nasabah,mjibril88,0,0,0,netral
2022-04-17 02:30:12+00:00,bankbri_id menabung pilih bank bri pelayanan lengkap bikin puas hati layanan pusatbantuanbrimo dipilih sarana informasi update terkini pusatbantuanbrimo,jelajah1,0,0,0,netral
2022-04-15 04:11:46+00:00,amirmae mohon diabaikan ya bank bri senantiasa berupaya berkomitmen meningkatkan pelayanan sistem keamanan bertransaksi kenyamanan kepuasan nasabah 1,kontakBRI,0,0,0,netral
2022-04-14 02:45:52+00:00,bankbri_id kontakbri layanan nasabah bank bri telihan bontang buruk jam kerja pelayanan 0800 sd 1430 jam 1000 sdh tdk terima pelayanan keluhan buka blokir nasabah,EvanHomebeing,0,10,0,netral
2022-04-13 05:51:36+00:00,halo bankbri_id pelayanan tukar uang kancab blm ya,faraharsono,0,3,0,netral
2022-04-12 18:53:06+00:00,zakariaanshori_ bank bri senantiasa berupaya berkomitmen meningkatkan pelayanan bertransaksi kenyamanan kepuasan nasabah terima kasih saran masukkan perbaikan pelayanan tkswinky,kontakBRI,0,0,0,netral
2022-04-11 10:04:58+00:00,bankbri_id brimemberikan pelayanan melebihi harapanbri melayani setulus hati,ArtaBRI14017,0,0,0,netral
2022-04-11 05:02:47+00:00,personil satuan samapta polres nunukan melaksanakan pengamanan pelayanan nasabah bank bri cabang nunukan senin11042022 httpstcozkjtmdyjll,PolresNunukan,0,0,0,netral
2022-04-08 12:35:28+00:00,richard_ni_xon hai sobat bri bank bri senantiasa berupaya berkomitmen meningkatkan pelayanan bertransaksi kenyamanan kepuasan nasabah terima kasih saran masukkan perbaikan pelayanan 1,BANKBRI_ID,1,0,0,netral
2022-04-07 04:37:32+00:00,midkhal_s mohon maaf ketidaknyamanannya perihal perhatian meningkatkan kualitas pelayanan bank bri kedepannya pelayanan nasabah 1,kontakBRI,0,0,0,netral
2022-04-07 01:25:34+00:00,sumpah pokoknya beda banget pelayanan bankbca bankbri_id pelayanannya mantep ya cuman bca doang satpam c nya,boworighthere,0,5,0,netral
2022-04-06 04:20:42+00:00,bankbri_id cek dm pelayanan online offline gak yg beresss,leofv_tweet,2,7,0,netral
2022-04-05 03:48:29+00:00,4jiwahyu sobat bri mohon maaf ketidaknyamanannya perihal perhatian meningkatkan kualitas pelayanan bank bri kedepannya pelayanan nasabah 1,BANKBRI_ID,0,0,0,netral
2022-04-04 10:09:54+00:00,jasmineisme_ sandhikagalih sebenernya bri bagus atm nya sampe pelosok daerah banget bikin male kalo problem dll pelayanan nya kadang tipikal bank bank bumn mesti saldo ngendap ga kaya bca yg ditarik sampe nyisa 0 rupiah,tweetfromUji,171,25,12,netral
2022-04-04 07:33:15+00:00,ezzrra_ hai sobat bri terima kasih saran informasi informasikan antrean kantor bri sesuai kebijakan kantor bri dikunjungi pelayanan teller sesuai transaksi nasabah 1,BANKBRI_ID,0,0,0,netral
2022-04-04 05:52:21+00:00,linosyea_ hai sobat bri informasikan jam operasional kantor bri ramadhan 0745 1415 jam layanan ka jam 0745 1515 jam pelayanan nasabah transaksi praktis tarik tunai kartu mesin atm bri apl,BANKBRI_ID,0,0,0,netral
2022-04-04 04:07:08+00:00,mpnbl sobat bri pelayanan disesuaikan jenis kebutuhan transaksi nasabah terima kasih saran bank bri senantiasa menerima saran nasabah meningkatkan kualitas layanan nasabah 1,BANKBRI_ID,0,0,0,netral
2022-04-04 04:04:51+00:00,bankbri_id pelayanan c bri cabang ma ubud gianyar bali bagus ramah,abiaryanda46,0,0,0,netral
2022-04-04 03:58:54+00:00,lucya49171934 hai sobat bri terima kasih saran informasi informasikan antrean kantor bri sesuai kebijakan kantor bri dikunjungi pelayanan customer service sesuai transaksi nasabah 1,BANKBRI_ID,0,1,0,netral
2022-04-03 03:38:54+00:00,bertindak narasumber megayanti perwakilan bank bri kacab pangkalan bun materi terkait teknik pelayanan customer iht menitikberatkan petugas apt security menghadapi stakeholdertamu httpstcogb02wr0qib,kpknlpbun,0,1,0,positif
2022-04-02 12:28:22+00:00,bankbri_id mohon ditingkatkan segi pelayanan call center nya pelaporan respon customer service nya jelek marah2 customer silahkan dengarkan rekaman telponnya dinomor pengaduan 39511011 terimakasih,yxnmrr,0,1,0,negatif
2022-04-02 12:13:04+00:00,sumpah yah jelek banget pelayanan bankbri_id mohon ditingkatkan yah pelayanan call center nya marah2 sih org pengaduan,yxnmrr,0,6,0,negatif
2022-04-02 07:23:53+00:00,promo_bri bank promo pelayanan nya bank abc tingkatin pelayanan nya karyawannya msa 1 kntr cm 3 org ngadepin puluhan nasabah,Andeey18,0,3,0,netral
2022-04-02 01:10:09+00:00,hardiyantoken pdi_perjuangan fpdip_jakarta pegelolaan pdam adopsi swasta contoh pelayanan bank sy lihat bri mandiri mirip2 bca dulunya bri mandiri layanan spt bca,AjungHijaya,0,0,0,netral
2022-04-01 15:26:23+00:00,bankbri_id altruismedsos bri perusahaan perbankan plat merah pelayanan sepenuh hati sesuai dg selogannya,Surahman509,0,0,0,netral
2022-04-01 11:07:11+00:00,bankbri_id brimo simple bgt jd jwbn ku jg akn brimo yg pelayanan mudah org tua 60 an kyk bapakku fitur favorite ku top up ewallet yg gratis sisa saldo 25k utk org bokek sepertiku min nominal tuh bgt brimojuaranya,sdrsrz,0,1,0,positif
2022-04-01 06:43:29+00:00,lapas polewali laksanakan sosialisasi budaya pelayanan prima bank bri kumham_sulbar kanwilsulbar kumhamsulbar kanwilkemenkumhamsulbar newskemenkumham kemenkumhamsemakinpasti kamipasti httpstcojx2bilxwpp,Rutanmamuju,0,0,0,netral
2022-04-01 04:15:37+00:00,bankbri_id efek pelayanan bank bumn bri buruk,RaffaDwiputtra,0,0,0,netral
2022-04-01 03:19:48+00:00,wiwinhanapi_14 sobat bri mohon maaf ketidaknyamanan dialami informasikan pelayanan disesuaikan jenis kebutuhan transaksi nasabah terima kasih saran perhatian bank bri 1,BANKBRI_ID,0,0,0,netral
2022-04-01 02:51:56+00:00,bankbri_id tolong untk pelayanan bank bri unit tibawa gorontalo tingkatkan pelayanannya pagi antrian nmr 4 gak gerak2,wiwinhanapi_14,0,4,0,netral
2022-04-01 02:45:58+00:00,lapas polewali laksanakan sosialisasi budaya pelayanan prima bank bri kumham_sulbar kanwilsulbar kumhamsulbar kanwilkemenkumhamsulbar newskemenkumham kemenkumhamsemakinpasti kamipasti httpstcoae0f2a1i4e,IdaMashita,0,0,0,netral
2022-03-31 21:46:50+00:00,bankbri_id brimojuaranya fitur sukai transfer sesamaantar bank briva alasannya sampelmudah cepatterima kasih bri pelayanan nya,nugraha_sadar,0,0,0,netral
2022-03-31 08:55:19+00:00,a100888 bri bank yg pelayanan pelosok desa briliga1 bangkitkan umkm httpstcog8aliiq6vd,yangXmerindukan,0,0,0,netral
2022-03-31 08:23:14+00:00,lapas polewali laksanakan sosialisasi budaya pelayanan prima bank bri kumham_sulbar kanwilsulbar kumhamsulbar kanwilkemenkumhamsulbar newskemenkumham kemenkumhamsemakinpasti kamipasti httpstcox4eszrtvzy,ulin_story,0,0,0,netral
2022-03-31 07:40:07+00:00,lapas polewali laksanakan sosialisasi budaya pelayanan prima bank bri kumham_sulbar kanwilsulbar kumhamsulbar kanwilkemenkumhamsulbar newskemenkumham kemenkumhamsemakinpasti kamipasti httpstco9mljljrerx,muhammadsadly77,0,0,0,netral
2022-03-31 05:10:03+00:00,lapas polewali laksanakan sosialisasi budaya pelayanan prima bank bri kumham_sulbar kanwilsulbar kumhamsulbar kanwilkemenkumhamsulbar newskemenkumham kemenkumhamsemakinpasti kamipasti httpstcolbm2fk5mk2,bisyri_syam,0,0,0,netral
2022-03-30 10:40:33+00:00,bankbri_id pelayanan yg terbaik nasabah,puspawati_mawar,0,0,0,netral
2022-03-30 07:05:40+00:00,pelayanan c bank bca tu banget nunggunya ga sat set sat set mandiri mending kalo bni bri beuhhhh 1 orang banget ampe 30 menit,aye2captain,0,2,0,netral
2022-03-29 21:45:50+00:00,friskanora2 hermanhermawan_ detikcom bankbri_id gimana nih bankbri_id gak berubah jelek pelayanan,el_za22,0,0,0,netral
2022-03-29 13:15:46+00:00,halo sobat mido bank bri imigrasi bandar lampung mengadakan pelatihan pelayanan prima upaya meningkatkan kualitas sumber daya pegawai pelayanan publik kemenkumhamri kemenpanrb pelayananprima imigrasibdl httpstcoriaozutpeb,kanimbdl,0,0,0,netral
2022-03-29 09:35:04+00:00,bankbri_id support bri pelayanan terbaiknya,stevanisuseno,0,0,0,netral
2022-03-29 07:47:57+00:00,bapas kelas i tangerang menggandeng bank bri sosialisasi pelayanan prima pegawai bapas kelas i tangerang digelar luring selasa 29 maret 2022 liat httpstcoybkjon2ksp,bapastangerang,0,0,0,netral
2022-03-29 05:06:56+00:00,bankbri_id kesel banget pelayanan call center layanan 14017 kerjaan sama2 melayani kayak ga ngerti aja udh sok si c namanya jg call center yo kalo hubungi nanyain bantuan ngegas bintang 0 cc bankbri_id,__safitriii,0,0,0,negatif
2022-03-29 04:07:39+00:00,itkoitko sobat bri mohon maaf ketidaknyamanannya perihal perhatian kedepannya meningkatkan kualitas pelayanan bank bri pelayanan nasabah 1,BANKBRI_ID,0,0,0,netral
2022-03-29 03:06:35+00:00,dear erickthohir bank bumn ga bener sih sumpah jelek banget pelayanan nya m banking ga yg waras antri petugas nya jutek banget emosi bni bankbri_id,wildan_adjie,0,8,0,netral
2022-03-28 19:28:52+00:00,bankbri_id selamat malam moga sukses kian percaya masyarakat menabung pelayanan sbgai nasabah merasakan program thn berubah mudah pahami nasabah,BuserSer1,0,2,0,netral
2022-03-28 14:01:22+00:00,dibuka langasung kepala lapas kelas iia pekanbaru sapto winarno didampingi pejabat eselon 4 kegiatan pelatihan budaya pelayanan prima bank bri cabang lancang kuning pekanbaru kumhampasti httpstconitzx48sgm,go_lpd,0,1,0,netral
2022-03-28 08:20:44+00:00,bankbri_id tingkatkan pelayanan nasabah yg nabung antri stor uang aja berdiri dg antri jamhadueeeh,MeindraN,0,1,0,netral
2022-03-28 07:49:37+00:00,bankbri_id pelayanan bri ditingkatkan biar penghargaan nya murni kunerja profesional milik pemerintah elu elukan gagal tarik tunai sampe sebulan penyelesaian nya,ridwancianjur,0,3,0,netral
2022-03-28 07:30:50+00:00,bankbri_id pelayanan pencairan bri sampe jam opersionalnya,safitri1102,1,7,0,netral
2022-03-28 07:04:35+00:00,bankbri_id mantep terima kasih pelayanan terbaik,stevanisuseno,0,0,0,netral
2022-03-28 07:03:33+00:00,bankbri_id 8 penghargaan meningkatkan pelayanan bank bri,stevanisuseno,0,0,0,netral
2022-03-28 03:43:33+00:00,pelayanan buruk bri customer cabang suruh pusat pusat pelayanan satpam memerintah customer pelayanan jasa bank bri,Jamal41606143,1,1,0,netral
2022-03-25 15:23:36+00:00,dee_riyadi bankmandiri ojkindonesia divhumas_polri poldametrojaya ccicpolri danawallet ovo_id tanyajago bankbri_id jokowi kemenbumn erickthohir pelayanan nasabah tksdylan 2,mandiricare,0,1,0,netral
2022-03-25 06:58:58+00:00,yellowjune_ promo_bri sobat bri mohon maaf ketidaknyamanannya perihal perhatian meningkatkan kualitas pelayanan bank bri kedepannya tindak mohon informasikan detail kendala dm 1,BANKBRI_ID,0,0,0,netral
2022-03-25 06:41:08+00:00,pelayanan promo_bri bankbri_id bintang banget antrian bantuan coba dipisahkan antrian antrian bantuan teller ditambah orangnya komplain bank pelayanan memuaskan dibentak,yellowjune_,0,2,0,netral
2022-03-25 05:21:59+00:00,success story hi sahabat ombudsman mimin ucapan terimakasihombudsman nih pelapor terselesaikannya laporan ombudsman ri perwakilan provinsi gorontalo laporan terkait pelayanan bank bri cabang kota gorontalo httpstco2l2kkk1pja,OmbudsmanRI137,1,2,1,positif
2022-03-24 09:41:58+00:00,bankbri_id sayaaaa kecewa gk etikat membantu kena tipu mengatas namakan bri salah bank kalimantan timur etikat membantuuuu sungguh bagus ya pelayanan,w_inarti,0,0,0,netral
2022-03-24 05:19:14+00:00,bankbri_id unit bumn sbg garda terdepan pelayanan masyarakat,AuliaDhamanand,0,0,0,netral
2022-03-23 07:09:05+00:00,bankbri_id mohon maaf pelayanan ribet permohonan kartu atm udh 2 bln ceritanya kosong kosong udh lempar cabang zonk buka rekening gk dl produk nya buatkan simpedes buatkan brimo hr atm ceritanya,gustianaagus,0,11,0,netral
2022-03-23 04:09:01+00:00,novitarasyid2 erickthohir otentikasi nya cmn bri liat langsung orang nya ambil gaji sy aja udah sejam mohon2 kepala kantor pembantu bersikeras kantor cabang pelayanan bri sy emang payah nanya aja jutekin bank lbih bgus,Julianpyupyu,0,3,0,netral
2022-03-23 03:45:11+00:00,bankbri_id halo min syarat ketentuan berlaku keringanan bayar kredit ya pelayanan bri,mgphhh,1,1,0,netral
2022-03-22 06:05:09+00:00,erickthohir pelayanan bankbri_id parah banget keluhan laporan nasabah dijanjikan 8 ahri jam kerja udah 1 gagal tarik tunai saldonya diakibatkan jeleknya mesin atm bankbri_id,ridwancianjur,0,7,0,netral
2022-03-22 03:08:10+00:00,ervkdw_ bankbri_id mohon maaf ketidaknyamanan dialami bank bri senantiasa meningkatan kualitas pelayanan tercapainya kepuasan nasabah bertransaksi 1,kontakBRI,0,0,0,netral
2022-03-21 08:53:00+00:00,syam_sul_hadi erickthohir sobat bri mohon maaf ketidaknyamanannya perihal perhatian meningkatkan kualitas pelayanan bank bri pelayanan nasabah diinformasikan aktivitas transaksi tksfadi,BANKBRI_ID,0,1,0,netral
2022-03-21 06:09:51+00:00,randcavalera hai sobat bri informasikan petugas bank bri pelayanan sesuai kebutuhan nasabah khawatir perihal perhatian meningkatkan kualitas pelayanan nasabah 1,kontakBRI,0,0,0,netral
2022-03-21 02:14:58+00:00,piye iki erickthohir pelayanan antrian bank bri,ciptono_k,0,1,0,netral
2022-03-20 23:22:14+00:00,tanyakanrl pake dua2nya pribadi enakan pake bni atm nya gk eror pelayanan cepet mbanking bagus pake qris uti bayar apapun gue ganti dr bri bni krn atm bri daerah gue eror mulu pelayanan bank nya meh bgt,anelpeu,0,1,0,netral
2022-03-18 14:37:41+00:00,kanwil kemenkumham jatim wisnu nugroho dewanto tanamkan budaya pelayanan prima duta layanan rutan magetan dapatkan pelatihan bank bri httpstco5cufr2eb11,RupbasanMoker,1,0,0,netral
2022-03-18 14:31:23+00:00,kanwil kemenkumham jatim wisnu nugroho dewanto tanamkan budaya pelayanan prima duta layanan dapatkan pelatihan bank bri httpstcoykjqfasd8i,RupbasanMoker,1,0,0,netral
2022-03-18 08:49:51+00:00,rahmat_indra hai sobat bri informasikan bank bri beroperasional seninjumat pelayanan ka 08001500 pelayanan nasabah 08001600 1,kontakBRI,0,1,0,netral
2022-03-18 03:48:33+00:00,andiinaayah hai sobat bri informasikan petugas bank bri pelayanan sesuai kebutuhan nasabah ya diinformasikan transaksi tksmawar,BANKBRI_ID,0,0,0,netral
2022-03-18 03:46:08+00:00,bankbri_id pelayanan diteller perorangnya 1015 menit payaaaah,andIINaayah,3,12,0,netral
2022-03-17 05:59:03+00:00,c0ntact__brl bankbri_id pelayanan nya gak banget ya dr no gak respon apa2 telpon tutup langsung jga,ARM74724258,0,2,0,netral
2022-03-17 05:13:36+00:00,temansekawan_ bankbri_id 1pelayanan lelet 2tidak ramah 3ngeremehin nasabah nasabah pake kaos oblong nada bicara cetus bgt pa nasabah pakean rapih bawa ta guede nada bicaranya berubah jd halus,ntsgrls,0,1,1,netral
2022-03-17 05:10:52+00:00,sebatsdongs bankbri_id knp pelayanan lambat ramah trhdap nasabah,temansekawan_,0,2,0,netral
2022-03-17 05:03:02+00:00,kalo sistem udeh ga alias error plis pelayanan langsung nya sakit hati bgt sm perlakuan karyawan bankbri_id nasabahnya tolong banget nilai org sari covernya,ntsgrls,1,7,0,netral
2022-03-17 01:45:02+00:00,tingkatkan pelayanan prima lapas pemuda tangerang gelar pelatihan budaya kerja pelayanan prima bank bri cabang tangerang httpstcovr12vh37g3,MediaKomando,6,0,7,netral
2022-03-16 11:17:11+00:00,nurulafiyah6 waalaikumsalam sobat bri informasikan pelayanan pip kantor bri jam kerja jam operasional kantor bri 0800 1500 layanan ka layanan nasabah 08001600 1,BANKBRI_ID,0,0,0,netral
2022-03-16 11:07:59+00:00,bankbri_id assalamualaikum selamat sore kak mohon info pelayanan pip jam jam ya kak daerah pancoran jaksel nya terima kasih,Nurulafiyah6,0,6,0,netral
2022-03-15 14:02:50+00:00,tingkatkan pelayanan prima lapas pemuda tangerang gelar pelatihan budaya kerja pelayanan prima bank bri cabang tangerang httpstcotiogrlhop5,FaktualN,0,0,0,netral
2022-03-15 10:43:38+00:00,tingkatkan pelayanan prima lapas terbuka waikabubak gandeng bank bri gelar sosialisasi budaya pelayanan prima selengkapnya httpstcofw6yhfdefi httpstcovpuewculps,LWaikabubak,2,0,0,netral
2022-03-15 09:31:32+00:00,kecewa sm pelayanan c bankbri_id urus menonaktifkan notif sm nomer yg tgl 7 maret 2022 sy urus kantor bri j tgl 9amp13 pemotongan saldo notif sm kekecewaan sy ttg antrian c sy dpt no 18 c 2 cs1ampcs2 httpstcoqpnp4xwdxj,Nieysha_CrumuTh,0,9,0,netral
2022-03-15 08:30:19+00:00,lapas pemuda tangerang gelar pelatihan budaya kerja pelayanan prima bank bri cabang tangerang httpstcofbbrecme7r httpstcoxjjnknv6pt,MajalahterasC,0,0,0,netral
2022-03-15 07:55:09+00:00,aq bikin tweet terkait pelayanan bankbri_id ilang gimana kontakbri,hertin81,0,6,0,netral
2022-03-15 05:18:53+00:00,sobatlapasda lapas pemuda kelas iia tangerang berkomitmen meningkatkan pelayanan masyarakat wbp lapas pemuda kelas iia tangerang melaksanakan in house training pelatihan budaya kerja pelayanan prima bank bri cabang tangerang selasa 141 httpstco7ionmhx9hy,lapaspemudatng,1,1,1,netral
2022-03-14 15:18:22+00:00,amrie23_vina bank bri senantiasa berupaya berkomitmen meningkatkan pelayanan bertransaksi kenyamanan kepuasan nasabah sobat bri just info akun resmi bri centang biru verified tkstedi 2,promo_BRI,0,0,0,netral
2022-03-14 14:56:08+00:00,as_aljundi bankbri_id aja gagal tarik tunai saldo terpotong uang gak mesin atm langsung melapor saldo dikembalikan bankbri_id parah membagongkan pelayanan bankbri_id,ridwancianjur,0,0,0,netral
2022-03-14 14:32:08+00:00,gimana erickthohir ombudsmanri137 pelayanan bankbri_id buruk laporan gagal tarik tunai tgl 22 februari diselesaikan saldo dikembalikan,ridwancianjur,1,2,0,netral
2022-03-11 10:13:13+00:00,sbl_nbl zuhhh_n zuhhh_n hai sobat bri khawatir bank bri senantiasa menerima informasi saran nasabah meningkatkan kualitas pelayanan ya silakan menginformasikan alamat kantor bri dikunjungi dm senang hati membantu 1,kontakBRI,0,0,0,netral
2022-03-09 13:14:23+00:00,kanwil kemenkumham jatim wisnu nugroho dewanto tanamkan budaya pelayanan prima duta layanan dapatkan pelatihan bank bri httpstcox1mery3xqd,lapas_jombang,0,0,0,netral
2022-03-09 12:16:52+00:00,kanwil kemenkumham jatim wisnu nugroho dewanto tanamkan budaya pelayanan prima duta layanan rutan magetan dapatkan pelatihan bank bri httpstcoe0jjjenioi,bapasmalang,0,0,0,netral
2022-03-09 12:08:23+00:00,kanwil kemenkumham jatim wisnu nugroho dewanto tanamkan budaya pelayanan prima duta layanan dapatkan pelatihan bank bri httpstcor0qpi92z4s,bapasmalang,0,0,0,netral
2022-03-09 10:15:49+00:00,73kanwil kemenkumham jatim wisnu nugroho dewanto tanamkan budaya pelayanan prima duta layanan rutan magetan dapatkan pelatihan bank bri httpstcoau5r2aaewa,lpklas1madiun,0,0,0,netral
2022-03-09 10:12:09+00:00,45kanwil kemenkumham jatim wisnu nugroho dewanto tanamkan budaya pelayanan prima duta layanan dapatkan pelatihan bank bri httpstcorkt78vwwyv,lpklas1madiun,0,0,0,netral
2022-03-09 08:33:13+00:00,kanwil kemenkumham jatim wisnu nugroho dewanto tanamkan budaya pelayanan prima duta layanan rutan magetan dapatkan pelatihan bank bri httpstcopdttanrqfr,lapaspamekasan_,0,0,0,netral
2022-03-09 08:29:31+00:00,kanwil kemenkumham jatim wisnu nugroho dewanto tanamkan budaya pelayanan prima duta layanan dapatkan pelatihan bank bri httpstco7wgwjlulfu,lapaspamekasan_,0,0,0,netral
2022-03-09 08:01:49+00:00,kanwil kemenkumham jatim wisnu nugroho dewanto tanamkan budaya pelayanan prima duta layanan rutan magetan dapatkan pelatihan bank bri httpstco5byipuljyt,lapas_lamongan,0,0,0,netral
2022-03-09 07:54:22+00:00,kanwil kemenkumham jatim wisnu nugroho dewanto tanamkan budaya pelayanan prima duta layanan dapatkan pelatihan bank bri httpstcoicb8nbbk1p,lapas_lamongan,0,0,0,netral
2022-03-09 07:51:51+00:00,kanwil kemenkumham jatim wisnu nugroho dewanto tanamkan budaya pelayanan prima duta layanan rutan magetan dapatkan pelatihan bank bri httpstco8ietydoanx,bangkalan_rutan,0,0,0,netral
2022-03-09 07:47:54+00:00,kanwil kemenkumham jatim wisnu nugroho dewanto tanamkan budaya pelayanan prima duta layanan rutan magetan dapatkan pelatihan bank bri httpstcova5x1d46tv,rutan_png,0,0,0,netral
2022-03-09 07:45:32+00:00,kanwil kemenkumham jatim wisnu nugroho dewanto tanamkan budaya pelayanan prima duta layanan rutan magetan dapatkan pelatihan bank bri httpstcoc2ubyfvazr,lapaslumajang2,0,0,0,netral
2022-03-09 07:42:08+00:00,kanwil kemenkumham jatim wisnu nugroho dewanto tanamkan budaya pelayanan prima duta layanan rutan magetan dapatkan pelatihan bank bri httpstcoxbiijchhns,lapasblitar_,0,0,0,netral
2022-03-09 07:40:45+00:00,kanwil kemenkumham jatim wisnu nugroho dewanto tanamkan budaya pelayanan prima duta layanan dapatkan pelatihan bank bri httpstcoeiirdsucqf,lapaslumajang2,0,0,0,netral
2022-03-09 07:40:05+00:00,73kanwil kemenkumham jatim wisnu nugroho dewanto tanamkan budaya pelayanan prima duta layanan rutan magetan dapatkan pelatihan bank bri httpstcoqgwnievmda,Rutan_Gresik,0,0,0,netral
2022-03-09 07:39:37+00:00,kanwil kemenkumham jatim wisnu nugroho dewanto tanamkan budaya pelayanan prima duta layanan dapatkan pelatihan bank bri httpstco8xqlsgq6s1,rutan_png,0,0,0,netral
2022-03-09 07:38:11+00:00,kanwil kemenkumham jatim wisnu nugroho dewanto tanamkan budaya pelayanan prima duta layanan rutan magetan dapatkan pelatihan bank bri httpstcoirsdbjc6ve,Rutan_Pacitan,0,0,0,netral
2022-03-09 07:37:11+00:00,45kanwil kemenkumham jatim wisnu nugroho dewanto tanamkan budaya pelayanan prima duta layanan dapatkan pelatihan bank bri httpstcozfwyt7nnhg,Rutan_Gresik,0,0,0,netral
2022-03-09 07:34:27+00:00,kanwil kemenkumham jatim wisnu nugroho dewanto tanamkan budaya pelayanan prima duta layanan dapatkan pelatihan bank bri httpstco6seqrmapfa,Rutan_Pacitan,0,0,0,netral
2022-03-09 07:25:59+00:00,kanwil kemenkumham jatim wisnu nugroho dewanto tanamkan budaya pelayanan prima duta layanan rutan magetan dapatkan pelatihan bank bri httpstcoej3mj9q7xd,RupbsanSurabaya,0,0,0,netral
2022-03-09 07:25:51+00:00,73kanwil kemenkumham jatim wisnu nugroho dewanto tanamkan budaya pelayanan prima duta layanan rutan magetan dapatkan pelatihan bank bri httpstcouk6myitjye,RupbasanBlitar,0,0,0,netral
2022-03-09 07:12:35+00:00,45kanwil kemenkumham jatim wisnu nugroho dewanto tanamkan budaya pelayanan prima duta layanan dapatkan pelatihan bank bri httpstco5qfp8e0afu,RupbasanBlitar,0,0,0,netral
2022-03-09 07:06:48+00:00,kanwil kemenkumham jatim wisnu nugroho dewanto tanamkan budaya pelayanan prima duta layanan rutan magetan dapatkan pelatihan bank bri httpstcoelsamxigwl,Bapasjemberoff2,0,0,0,netral
2022-03-09 07:05:12+00:00,kanwil kemenkumham jatim wisnu nugroho dewanto tanamkan budaya pelayanan prima duta layanan rutan magetan dapatkan pelatihan bank bri httpstco5wc2msbq5k,Rutan_Kraksaan_,0,0,0,netral
